ContentsCode_kode,år_kode,bosted_kode,kjønn_kode,aldersgruppe_kode,statistikkvariabel_kode,ContentsCode_navn,år_navn,bosted_navn,kjønn_navn,aldersgruppe_navn,statistikkvariabel_navn,verdi
EliminatedValue,9,30111,1,4,0,ok-sos006,2013,Stovner,Kvinner,50-59,antall personer,363
EliminatedValue,9,30111,1,5,0,ok-sos006,2013,Stovner,Kvinner,60-67,antall personer,446
EliminatedValue,9,30111,2,0,0,ok-sos006,2013,Stovner,Menn,I alt,antall personer,833
EliminatedValue,9,30111,2,1,0,ok-sos006,2013,Stovner,Menn,18-29,antall personer,32
EliminatedValue,9,30111,2,2,0,ok-sos006,2013,Stovner,Menn,30-39,antall personer,50
EliminatedValue,9,30111,2,3,0,ok-sos006,2013,Stovner,Menn,40-49,antall personer,164
EliminatedValue,9,30111,2,4,0,ok-sos006,2013,Stovner,Menn,50-59,antall personer,264
EliminatedValue,9,30111,2,5,0,ok-sos006,2013,Stovner,Menn,60-67,antall personer,323
EliminatedValue,9,30112,0,0,0,ok-sos006,2013,Alna,I alt,I alt,antall personer,2846
EliminatedValue,9,30112,0,1,0,ok-sos006,2013,Alna,I alt,18-29,antall personer,97
EliminatedValue,9,30112,0,2,0,ok-sos006,2013,Alna,I alt,30-39,antall personer,134
EliminatedValue,9,30112,0,3,0,ok-sos006,2013,Alna,I alt,40-49,antall personer,497
EliminatedValue,9,30112,0,4,0,ok-sos006,2013,Alna,I alt,50-59,antall personer,978
EliminatedValue,9,30112,0,5,0,ok-sos006,2013,Alna,I alt,60-67,antall personer,1140
EliminatedValue,9,30112,1,0,0,ok-sos006,2013,Alna,Kvinner,I alt,antall personer,1577
EliminatedValue,9,30112,1,1,0,ok-sos006,2013,Alna,Kvinner,18-29,antall personer,46
EliminatedValue,9,30112,1,2,0,ok-sos006,2013,Alna,Kvinner,30-39,antall personer,63
EliminatedValue,9,30112,1,3,0,ok-sos006,2013,Alna,Kvinner,40-49,antall personer,269
EliminatedValue,9,30112,1,4,0,ok-sos006,2013,Alna,Kvinner,50-59,antall personer,537
EliminatedValue,9,30112,1,5,0,ok-sos006,2013,Alna,Kvinner,60-67,antall personer,662
EliminatedValue,9,30112,2,0,0,ok-sos006,2013,Alna,Menn,I alt,antall personer,1269
EliminatedValue,9,30112,2,1,0,ok-sos006,2013,Alna,Menn,18-29,antall personer,51
EliminatedValue,9,30112,2,2,0,ok-sos006,2013,Alna,Menn,30-39,antall personer,71
EliminatedValue,9,30112,2,3,0,ok-sos006,2013,Alna,Menn,40-49,antall personer,228
EliminatedValue,9,30112,2,4,0,ok-sos006,2013,Alna,Menn,50-59,antall personer,441
EliminatedValue,9,30112,2,5,0,ok-sos006,2013,Alna,Menn,60-67,antall personer,478
EliminatedValue,9,30113,0,0,0,ok-sos006,2013,Østensjø,I alt,I alt,antall personer,2096
EliminatedValue,9,30113,0,1,0,ok-sos006,2013,Østensjø,I alt,18-29,antall personer,48
EliminatedValue,9,30113,0,2,0,ok-sos006,2013,Østensjø,I alt,30-39,antall personer,91
EliminatedValue,9,30113,0,3,0,ok-sos006,2013,Østensjø,I alt,40-49,antall personer,350
EliminatedValue,9,30113,0,4,0,ok-sos006,2013,Østensjø,I alt,50-59,antall personer,840
EliminatedValue,9,30113,0,5,0,ok-sos006,2013,Østensjø,I alt,60-67,antall personer,767
EliminatedValue,9,30113,1,0,0,ok-sos006,2013,Østensjø,Kvinner,I alt,antall personer,1274
EliminatedValue,9,30113,1,1,0,ok-sos006,2013,Østensjø,Kvinner,18-29,antall personer,24
EliminatedValue,9,30113,1,2,0,ok-sos006,2013,Østensjø,Kvinner,30-39,antall personer,43
EliminatedValue,9,30113,1,3,0,ok-sos006,2013,Østensjø,Kvinner,40-49,antall personer,214
EliminatedValue,9,30113,1,4,0,ok-sos006,2013,Østensjø,Kvinner,50-59,antall personer,523
EliminatedValue,9,30113,1,5,0,ok-sos006,2013,Østensjø,Kvinner,60-67,antall personer,470
EliminatedValue,9,30113,2,0,0,ok-sos006,2013,Østensjø,Menn,I alt,antall personer,822
EliminatedValue,9,30113,2,1,0,ok-sos006,2013,Østensjø,Menn,18-29,antall personer,24
EliminatedValue,9,30113,2,2,0,ok-sos006,2013,Østensjø,Menn,30-39,antall personer,48
EliminatedValue,9,30113,2,3,0,ok-sos006,2013,Østensjø,Menn,40-49,antall personer,136
EliminatedValue,9,30113,2,4,0,ok-sos006,2013,Østensjø,Menn,50-59,antall personer,317
EliminatedValue,9,30113,2,5,0,ok-sos006,2013,Østensjø,Menn,60-67,antall personer,297
EliminatedValue,9,30114,0,0,0,ok-sos006,2013,Nordstrand,I alt,I alt,antall personer,1557
EliminatedValue,9,30114,0,1,0,ok-sos006,2013,Nordstrand,I alt,18-29,antall personer,54
EliminatedValue,9,30114,0,2,0,ok-sos006,2013,Nordstrand,I alt,30-39,antall personer,69
EliminatedValue,9,30114,0,3,0,ok-sos006,2013,Nordstrand,I alt,40-49,antall personer,260
EliminatedValue,9,30114,0,4,0,ok-sos006,2013,Nordstrand,I alt,50-59,antall personer,502
EliminatedValue,9,30114,0,5,0,ok-sos006,2013,Nordstrand,I alt,60-67,antall personer,672
EliminatedValue,9,30114,1,0,0,ok-sos006,2013,Nordstrand,Kvinner,I alt,antall personer,950
EliminatedValue,9,30114,1,1,0,ok-sos006,2013,Nordstrand,Kvinner,18-29,antall personer,21
EliminatedValue,9,30114,1,2,0,ok-sos006,2013,Nordstrand,Kvinner,30-39,antall personer,38
EliminatedValue,9,30114,1,3,0,ok-sos006,2013,Nordstrand,Kvinner,40-49,antall personer,151
EliminatedValue,9,30114,1,4,0,ok-sos006,2013,Nordstrand,Kvinner,50-59,antall personer,324
EliminatedValue,9,30114,1,5,0,ok-sos006,2013,Nordstrand,Kvinner,60-67,antall personer,416
EliminatedValue,9,30114,2,0,0,ok-sos006,2013,Nordstrand,Menn,I alt,antall personer,607
EliminatedValue,9,30114,2,1,0,ok-sos006,2013,Nordstrand,Menn,18-29,antall personer,33
EliminatedValue,9,30114,2,2,0,ok-sos006,2013,Nordstrand,Menn,30-39,antall personer,31
EliminatedValue,9,30114,2,3,0,ok-sos006,2013,Nordstrand,Menn,40-49,antall personer,109
EliminatedValue,9,30114,2,4,0,ok-sos006,2013,Nordstrand,Menn,50-59,antall personer,178
EliminatedValue,9,30114,2,5,0,ok-sos006,2013,Nordstrand,Menn,60-67,antall personer,256
EliminatedValue,9,30115,0,0,0,ok-sos006,2013,Søndre Nordstrand,I alt,I alt,antall personer,1963
EliminatedValue,9,30115,0,1,0,ok-sos006,2013,Søndre Nordstrand,I alt,18-29,antall personer,76
EliminatedValue,9,30115,0,2,0,ok-sos006,2013,Søndre Nordstrand,I alt,30-39,antall personer,123
EliminatedValue,9,30115,0,3,0,ok-sos006,2013,Søndre Nordstrand,I alt,40-49,antall personer,339
EliminatedValue,9,30115,0,4,0,ok-sos006,2013,Søndre Nordstrand,I alt,50-59,antall personer,749
EliminatedValue,9,30115,0,5,0,ok-sos006,2013,Søndre Nordstrand,I alt,60-67,antall personer,676
EliminatedValue,9,30115,1,0,0,ok-sos006,2013,Søndre Nordstrand,Kvinner,I alt,antall personer,1093
EliminatedValue,9,30115,1,1,0,ok-sos006,2013,Søndre Nordstrand,Kvinner,18-29,antall personer,32
EliminatedValue,9,30115,1,2,0,ok-sos006,2013,Søndre Nordstrand,Kvinner,30-39,antall personer,54
EliminatedValue,9,30115,1,3,0,ok-sos006,2013,Søndre Nordstrand,Kvinner,40-49,antall personer,192
EliminatedValue,9,30115,1,4,0,ok-sos006,2013,Søndre Nordstrand,Kvinner,50-59,antall personer,444
EliminatedValue,9,30115,1,5,0,ok-sos006,2013,Søndre Nordstrand,Kvinner,60-67,antall personer,371
EliminatedValue,9,30115,2,0,0,ok-sos006,2013,Søndre Nordstrand,Menn,I alt,antall personer,870
EliminatedValue,9,30115,2,1,0,ok-sos006,2013,Søndre Nordstrand,Menn,18-29,antall personer,44
EliminatedValue,9,30115,2,2,0,ok-sos006,2013,Søndre Nordstrand,Menn,30-39,antall personer,69
EliminatedValue,9,30115,2,3,0,ok-sos006,2013,Søndre Nordstrand,Menn,40-49,antall personer,147
EliminatedValue,9,30115,2,4,0,ok-sos006,2013,Søndre Nordstrand,Menn,50-59,antall personer,305
EliminatedValue,9,30115,2,5,0,ok-sos006,2013,Søndre Nordstrand,Menn,60-67,antall personer,305
EliminatedValue,9,30199,0,0,0,ok-sos006,2013,Uten registrert adresse,I alt,I alt,antall personer,203
EliminatedValue,9,30199,0,1,0,ok-sos006,2013,Uten registrert adresse,I alt,18-29,antall personer,4
EliminatedValue,9,30199,0,2,0,ok-sos006,2013,Uten registrert adresse,I alt,30-39,antall personer,17
EliminatedValue,9,30199,0,3,0,ok-sos006,2013,Uten registrert adresse,I alt,40-49,antall personer,56
EliminatedValue,9,30199,0,4,0,ok-sos006,2013,Uten registrert adresse,I alt,50-59,antall personer,71
EliminatedValue,9,30199,0,5,0,ok-sos006,2013,Uten registrert adresse,I alt,60-67,antall personer,55
EliminatedValue,9,30199,1,0,0,ok-sos006,2013,Uten registrert adresse,Kvinner,I alt,antall personer,67
EliminatedValue,9,30199,1,1,0,ok-sos006,2013,Uten registrert adresse,Kvinner,18-29,antall personer,0
EliminatedValue,9,30199,1,2,0,ok-sos006,2013,Uten registrert adresse,Kvinner,30-39,antall personer,3
EliminatedValue,9,30199,1,3,0,ok-sos006,2013,Uten registrert adresse,Kvinner,40-49,antall personer,18
EliminatedValue,9,30199,1,4,0,ok-sos006,2013,Uten registrert adresse,Kvinner,50-59,antall personer,28
EliminatedValue,9,30199,1,5,0,ok-sos006,2013,Uten registrert adresse,Kvinner,60-67,antall personer,18
EliminatedValue,9,30199,2,0,0,ok-sos006,2013,Uten registrert adresse,Menn,I alt,antall personer,136
EliminatedValue,9,30199,2,1,0,ok-sos006,2013,Uten registrert adresse,Menn,18-29,antall personer,4
EliminatedValue,9,30199,2,2,0,ok-sos006,2013,Uten registrert adresse,Menn,30-39,antall personer,14
EliminatedValue,9,30199,2,3,0,ok-sos006,2013,Uten registrert adresse,Menn,40-49,antall personer,38
EliminatedValue,9,30199,2,4,0,ok-sos006,2013,Uten registrert adresse,Menn,50-59,antall personer,43
EliminatedValue,9,30199,2,5,0,ok-sos006,2013,Uten registrert adresse,Menn,60-67,antall personer,37
EliminatedValue,9,30118195,0,0,0,ok-sos006,2013,Ukjent bydel,I alt,I alt,antall personer,
EliminatedValue,9,30118195,0,1,0,ok-sos006,2013,Ukjent bydel,I alt,18-29,antall personer,
EliminatedValue,9,30118195,0,2,0,ok-sos006,2013,Ukjent bydel,I alt,30-39,antall personer,
EliminatedValue,9,30118195,0,3,0,ok-sos006,2013,Ukjent bydel,I alt,40-49,antall personer,
EliminatedValue,9,30118195,0,4,0,ok-sos006,2013,Ukjent bydel,I alt,50-59,antall personer,
EliminatedValue,9,30118195,0,5,0,ok-sos006,2013,Ukjent bydel,I alt,60-67,antall personer,
EliminatedValue,9,30118195,1,0,0,ok-sos006,2013,Ukjent bydel,Kvinner,I alt,antall personer,
EliminatedValue,9,30118195,1,1,0,ok-sos006,2013,Ukjent bydel,Kvinner,18-29,antall personer,
EliminatedValue,9,30118195,1,2,0,ok-sos006,2013,Ukjent bydel,Kvinner,30-39,antall personer,
EliminatedValue,9,30118195,1,3,0,ok-sos006,2013,Ukjent bydel,Kvinner,40-49,antall personer,
EliminatedValue,9,30118195,1,4,0,ok-sos006,2013,Ukjent bydel,Kvinner,50-59,antall personer,
EliminatedValue,9,30118195,1,5,0,ok-sos006,2013,Ukjent bydel,Kvinner,60-67,antall personer,
EliminatedValue,9,30118195,2,0,0,ok-sos006,2013,Ukjent bydel,Menn,I alt,antall personer,
EliminatedValue,9,30118195,2,1,0,ok-sos006,2013,Ukjent bydel,Menn,18-29,antall personer,
EliminatedValue,9,30118195,2,2,0,ok-sos006,2013,Ukjent bydel,Menn,30-39,antall personer,
EliminatedValue,9,30118195,2,3,0,ok-sos006,2013,Ukjent bydel,Menn,40-49,antall personer,
EliminatedValue,9,30118195,2,4,0,ok-sos006,2013,Ukjent bydel,Menn,50-59,antall personer,
EliminatedValue,9,30118195,2,5,0,ok-sos006,2013,Ukjent bydel,Menn,60-67,antall personer,
EliminatedValue,10,301,0,0,0,ok-sos006,2014,Oslo i alt,I alt,I alt,antall personer,24042
EliminatedValue,10,301,0,1,0,ok-sos006,2014,Oslo i alt,I alt,18-29,antall personer,816
EliminatedValue,10,301,0,2,0,ok-sos006,2014,Oslo i alt,I alt,30-39,antall personer,1421
EliminatedValue,10,301,0,3,0,ok-sos006,2014,Oslo i alt,I alt,40-49,antall personer,4248
EliminatedValue,10,301,0,4,0,ok-sos006,2014,Oslo i alt,I alt,50-59,antall personer,8606
EliminatedValue,10,301,0,5,0,ok-sos006,2014,Oslo i alt,I alt,60-67,antall personer,8951
EliminatedValue,10,301,1,0,0,ok-sos006,2014,Oslo i alt,Kvinner,I alt,antall personer,13554
EliminatedValue,10,301,1,1,0,ok-sos006,2014,Oslo i alt,Kvinner,18-29,antall personer,361
EliminatedValue,10,301,1,2,0,ok-sos006,2014,Oslo i alt,Kvinner,30-39,antall personer,705
EliminatedValue,10,301,1,3,0,ok-sos006,2014,Oslo i alt,Kvinner,40-49,antall personer,2330
EliminatedValue,10,301,1,4,0,ok-sos006,2014,Oslo i alt,Kvinner,50-59,antall personer,4917
EliminatedValue,10,301,1,5,0,ok-sos006,2014,Oslo i alt,Kvinner,60-67,antall personer,5241
EliminatedValue,10,301,2,0,0,ok-sos006,2014,Oslo i alt,Menn,I alt,antall personer,10488
EliminatedValue,10,301,2,1,0,ok-sos006,2014,Oslo i alt,Menn,18-29,antall personer,455
EliminatedValue,10,301,2,2,0,ok-sos006,2014,Oslo i alt,Menn,30-39,antall personer,716
EliminatedValue,10,301,2,3,0,ok-sos006,2014,Oslo i alt,Menn,40-49,antall personer,1918
EliminatedValue,10,301,2,4,0,ok-sos006,2014,Oslo i alt,Menn,50-59,antall personer,3689
EliminatedValue,10,301,2,5,0,ok-sos006,2014,Oslo i alt,Menn,60-67,antall personer,3710
EliminatedValue,10,30101,0,0,0,ok-sos006,2014,Gamle Oslo,I alt,I alt,antall personer,2040
EliminatedValue,10,30101,0,1,0,ok-sos006,2014,Gamle Oslo,I alt,18-29,antall personer,47
EliminatedValue,10,30101,0,2,0,ok-sos006,2014,Gamle Oslo,I alt,30-39,antall personer,140
EliminatedValue,10,30101,0,3,0,ok-sos006,2014,Gamle Oslo,I alt,40-49,antall personer,395
EliminatedValue,10,30101,0,4,0,ok-sos006,2014,Gamle Oslo,I alt,50-59,antall personer,765
EliminatedValue,10,30101,0,5,0,ok-sos006,2014,Gamle Oslo,I alt,60-67,antall personer,693
EliminatedValue,10,30101,1,0,0,ok-sos006,2014,Gamle Oslo,Kvinner,I alt,antall personer,1016
EliminatedValue,10,30101,1,1,0,ok-sos006,2014,Gamle Oslo,Kvinner,18-29,antall personer,26
EliminatedValue,10,30101,1,2,0,ok-sos006,2014,Gamle Oslo,Kvinner,30-39,antall personer,68
EliminatedValue,10,30101,1,3,0,ok-sos006,2014,Gamle Oslo,Kvinner,40-49,antall personer,176
EliminatedValue,10,30101,1,4,0,ok-sos006,2014,Gamle Oslo,Kvinner,50-59,antall personer,373
EliminatedValue,10,30101,1,5,0,ok-sos006,2014,Gamle Oslo,Kvinner,60-67,antall personer,373
EliminatedValue,10,30101,2,0,0,ok-sos006,2014,Gamle Oslo,Menn,I alt,antall personer,1024
EliminatedValue,10,30101,2,1,0,ok-sos006,2014,Gamle Oslo,Menn,18-29,antall personer,21
EliminatedValue,10,30101,2,2,0,ok-sos006,2014,Gamle Oslo,Menn,30-39,antall personer,72
EliminatedValue,10,30101,2,3,0,ok-sos006,2014,Gamle Oslo,Menn,40-49,antall personer,219
EliminatedValue,10,30101,2,4,0,ok-sos006,2014,Gamle Oslo,Menn,50-59,antall personer,392
EliminatedValue,10,30101,2,5,0,ok-sos006,2014,Gamle Oslo,Menn,60-67,antall personer,320
EliminatedValue,10,30102,0,0,0,ok-sos006,2014,Grünerløkka,I alt,I alt,antall personer,1680
EliminatedValue,10,30102,0,1,0,ok-sos006,2014,Grünerløkka,I alt,18-29,antall personer,44
EliminatedValue,10,30102,0,2,0,ok-sos006,2014,Grünerløkka,I alt,30-39,antall personer,102
EliminatedValue,10,30102,0,3,0,ok-sos006,2014,Grünerløkka,I alt,40-49,antall personer,328
EliminatedValue,10,30102,0,4,0,ok-sos006,2014,Grünerløkka,I alt,50-59,antall personer,625
EliminatedValue,10,30102,0,5,0,ok-sos006,2014,Grünerløkka,I alt,60-67,antall personer,581
EliminatedValue,10,30102,1,0,0,ok-sos006,2014,Grünerløkka,Kvinner,I alt,antall personer,849
EliminatedValue,10,30102,1,1,0,ok-sos006,2014,Grünerløkka,Kvinner,18-29,antall personer,20
EliminatedValue,10,30102,1,2,0,ok-sos006,2014,Grünerløkka,Kvinner,30-39,antall personer,52
EliminatedValue,10,30102,1,3,0,ok-sos006,2014,Grünerløkka,Kvinner,40-49,antall personer,143
EliminatedValue,10,30102,1,4,0,ok-sos006,2014,Grünerløkka,Kvinner,50-59,antall personer,312
EliminatedValue,10,30102,1,5,0,ok-sos006,2014,Grünerløkka,Kvinner,60-67,antall personer,322
EliminatedValue,10,30102,2,0,0,ok-sos006,2014,Grünerløkka,Menn,I alt,antall personer,831
EliminatedValue,10,30102,2,1,0,ok-sos006,2014,Grünerløkka,Menn,18-29,antall personer,24
EliminatedValue,10,30102,2,2,0,ok-sos006,2014,Grünerløkka,Menn,30-39,antall personer,50
EliminatedValue,10,30102,2,3,0,ok-sos006,2014,Grünerløkka,Menn,40-49,antall personer,185
EliminatedValue,10,30102,2,4,0,ok-sos006,2014,Grünerløkka,Menn,50-59,antall personer,313
EliminatedValue,10,30102,2,5,0,ok-sos006,2014,Grünerløkka,Menn,60-67,antall personer,259
EliminatedValue,10,30103,0,0,0,ok-sos006,2014,Sagene,I alt,I alt,antall personer,1522
EliminatedValue,10,30103,0,1,0,ok-sos006,2014,Sagene,I alt,18-29,antall personer,45
EliminatedValue,10,30103,0,2,0,ok-sos006,2014,Sagene,I alt,30-39,antall personer,78
EliminatedValue,10,30103,0,3,0,ok-sos006,2014,Sagene,I alt,40-49,antall personer,276
EliminatedValue,10,30103,0,4,0,ok-sos006,2014,Sagene,I alt,50-59,antall personer,585
EliminatedValue,10,30103,0,5,0,ok-sos006,2014,Sagene,I alt,60-67,antall personer,538
EliminatedValue,10,30103,1,0,0,ok-sos006,2014,Sagene,Kvinner,I alt,antall personer,751
EliminatedValue,10,30103,1,1,0,ok-sos006,2014,Sagene,Kvinner,18-29,antall personer,15
EliminatedValue,10,30103,1,2,0,ok-sos006,2014,Sagene,Kvinner,30-39,antall personer,34
EliminatedValue,10,30103,1,3,0,ok-sos006,2014,Sagene,Kvinner,40-49,antall personer,148
EliminatedValue,10,30103,1,4,0,ok-sos006,2014,Sagene,Kvinner,50-59,antall personer,283
EliminatedValue,10,30103,1,5,0,ok-sos006,2014,Sagene,Kvinner,60-67,antall personer,271
EliminatedValue,10,30103,2,0,0,ok-sos006,2014,Sagene,Menn,I alt,antall personer,771
EliminatedValue,10,30103,2,1,0,ok-sos006,2014,Sagene,Menn,18-29,antall personer,30
EliminatedValue,10,30103,2,2,0,ok-sos006,2014,Sagene,Menn,30-39,antall personer,44
EliminatedValue,10,30103,2,3,0,ok-sos006,2014,Sagene,Menn,40-49,antall personer,128
EliminatedValue,10,30103,2,4,0,ok-sos006,2014,Sagene,Menn,50-59,antall personer,302
EliminatedValue,10,30103,2,5,0,ok-sos006,2014,Sagene,Menn,60-67,antall personer,267
EliminatedValue,10,30104,0,0,0,ok-sos006,2014,St. Hanshaugen,I alt,I alt,antall personer,892
EliminatedValue,10,30104,0,1,0,ok-sos006,2014,St. Hanshaugen,I alt,18-29,antall personer,23
EliminatedValue,10,30104,0,2,0,ok-sos006,2014,St. Hanshaugen,I alt,30-39,antall personer,72
EliminatedValue,10,30104,0,3,0,ok-sos006,2014,St. Hanshaugen,I alt,40-49,antall personer,157
EliminatedValue,10,30104,0,4,0,ok-sos006,2014,St. Hanshaugen,I alt,50-59,antall personer,308
EliminatedValue,10,30104,0,5,0,ok-sos006,2014,St. Hanshaugen,I alt,60-67,antall personer,332
EliminatedValue,10,30104,1,0,0,ok-sos006,2014,St. Hanshaugen,Kvinner,I alt,antall personer,467
EliminatedValue,10,30104,1,1,0,ok-sos006,2014,St. Hanshaugen,Kvinner,18-29,antall personer,8
EliminatedValue,10,30104,1,2,0,ok-sos006,2014,St. Hanshaugen,Kvinner,30-39,antall personer,39
EliminatedValue,10,30104,1,3,0,ok-sos006,2014,St. Hanshaugen,Kvinner,40-49,antall personer,84
EliminatedValue,10,30104,1,4,0,ok-sos006,2014,St. Hanshaugen,Kvinner,50-59,antall personer,163
EliminatedValue,10,30104,1,5,0,ok-sos006,2014,St. Hanshaugen,Kvinner,60-67,antall personer,173
EliminatedValue,10,30104,2,0,0,ok-sos006,2014,St. Hanshaugen,Menn,I alt,antall personer,425
EliminatedValue,10,30104,2,1,0,ok-sos006,2014,St. Hanshaugen,Menn,18-29,antall personer,15
EliminatedValue,10,30104,2,2,0,ok-sos006,2014,St. Hanshaugen,Menn,30-39,antall personer,33
EliminatedValue,10,30104,2,3,0,ok-sos006,2014,St. Hanshaugen,Menn,40-49,antall personer,73
EliminatedValue,10,30104,2,4,0,ok-sos006,2014,St. Hanshaugen,Menn,50-59,antall personer,145
EliminatedValue,10,30104,2,5,0,ok-sos006,2014,St. Hanshaugen,Menn,60-67,antall personer,159
EliminatedValue,10,30105,0,0,0,ok-sos006,2014,Frogner,I alt,I alt,antall personer,1463
EliminatedValue,10,30105,0,1,0,ok-sos006,2014,Frogner,I alt,18-29,antall personer,43
EliminatedValue,10,30105,0,2,0,ok-sos006,2014,Frogner,I alt,30-39,antall personer,106
EliminatedValue,10,30105,0,3,0,ok-sos006,2014,Frogner,I alt,40-49,antall personer,261
EliminatedValue,10,30105,0,4,0,ok-sos006,2014,Frogner,I alt,50-59,antall personer,468
EliminatedValue,10,30105,0,5,0,ok-sos006,2014,Frogner,I alt,60-67,antall personer,585
EliminatedValue,10,30105,1,0,0,ok-sos006,2014,Frogner,Kvinner,I alt,antall personer,845
EliminatedValue,10,30105,1,1,0,ok-sos006,2014,Frogner,Kvinner,18-29,antall personer,19
EliminatedValue,10,30105,1,2,0,ok-sos006,2014,Frogner,Kvinner,30-39,antall personer,64
EliminatedValue,10,30105,1,3,0,ok-sos006,2014,Frogner,Kvinner,40-49,antall personer,137
EliminatedValue,10,30105,1,4,0,ok-sos006,2014,Frogner,Kvinner,50-59,antall personer,274
EliminatedValue,10,30105,1,5,0,ok-sos006,2014,Frogner,Kvinner,60-67,antall personer,351
EliminatedValue,10,30105,2,0,0,ok-sos006,2014,Frogner,Menn,I alt,antall personer,618
EliminatedValue,10,30105,2,1,0,ok-sos006,2014,Frogner,Menn,18-29,antall personer,24
EliminatedValue,10,30105,2,2,0,ok-sos006,2014,Frogner,Menn,30-39,antall personer,42
EliminatedValue,10,30105,2,3,0,ok-sos006,2014,Frogner,Menn,40-49,antall personer,124
EliminatedValue,10,30105,2,4,0,ok-sos006,2014,Frogner,Menn,50-59,antall personer,194
EliminatedValue,10,30105,2,5,0,ok-sos006,2014,Frogner,Menn,60-67,antall personer,234
EliminatedValue,10,30106,0,0,0,ok-sos006,2014,Ullern,I alt,I alt,antall personer,806
EliminatedValue,10,30106,0,1,0,ok-sos006,2014,Ullern,I alt,18-29,antall personer,24
EliminatedValue,10,30106,0,2,0,ok-sos006,2014,Ullern,I alt,30-39,antall personer,47
EliminatedValue,10,30106,0,3,0,ok-sos006,2014,Ullern,I alt,40-49,antall personer,104
EliminatedValue,10,30106,0,4,0,ok-sos006,2014,Ullern,I alt,50-59,antall personer,265
EliminatedValue,10,30106,0,5,0,ok-sos006,2014,Ullern,I alt,60-67,antall personer,366
EliminatedValue,10,30106,1,0,0,ok-sos006,2014,Ullern,Kvinner,I alt,antall personer,536
EliminatedValue,10,30106,1,1,0,ok-sos006,2014,Ullern,Kvinner,18-29,antall personer,9
EliminatedValue,10,30106,1,2,0,ok-sos006,2014,Ullern,Kvinner,30-39,antall personer,19
EliminatedValue,10,30106,1,3,0,ok-sos006,2014,Ullern,Kvinner,40-49,antall personer,61
EliminatedValue,10,30106,1,4,0,ok-sos006,2014,Ullern,Kvinner,50-59,antall personer,178
EliminatedValue,10,30106,1,5,0,ok-sos006,2014,Ullern,Kvinner,60-67,antall personer,269
EliminatedValue,10,30106,2,0,0,ok-sos006,2014,Ullern,Menn,I alt,antall personer,270
EliminatedValue,10,30106,2,1,0,ok-sos006,2014,Ullern,Menn,18-29,antall personer,15
EliminatedValue,10,30106,2,2,0,ok-sos006,2014,Ullern,Menn,30-39,antall personer,28
EliminatedValue,10,30106,2,3,0,ok-sos006,2014,Ullern,Menn,40-49,antall personer,43
EliminatedValue,10,30106,2,4,0,ok-sos006,2014,Ullern,Menn,50-59,antall personer,87
