ContentsCode_kode,år_kode,bydel_kode,sosialhjelpsmottakere og berørte_kode,statistikkvariabel_kode,ContentsCode_navn,år_navn,bydel_navn,sosialhjelpsmottakere og berørte_navn,statistikkvariabel_navn,verdi
EliminatedValue,16,0,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Oslo i alt,Berørte av sosialhjelp,Antall,32874
EliminatedValue,16,0,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Oslo i alt,Berørte ektefeller/samboere,Antall,3639
EliminatedValue,16,0,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Oslo i alt,Berørte barn i alt,Antall,9721
EliminatedValue,16,0,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Oslo i alt,Barn av par,Antall,4458
EliminatedValue,16,0,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Oslo i alt,Barn av enslig forsørger,Antall,5263
EliminatedValue,16,1,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Sum bydeler,Sosialhjelpsmottakere i alt,Antall,19514
EliminatedValue,16,1,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Sum bydeler,Berørte av sosialhjelp,Antall,32874
EliminatedValue,16,1,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Sum bydeler,Berørte ektefeller/samboere,Antall,3639
EliminatedValue,16,1,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Sum bydeler,Berørte barn i alt,Antall,9721
EliminatedValue,16,1,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Sum bydeler,Barn av par,Antall,4458
EliminatedValue,16,1,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Sum bydeler,Barn av enslig forsørger,Antall,5263
EliminatedValue,16,2,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Gamle Oslo,Sosialhjelpsmottakere i alt,Antall,2538
EliminatedValue,16,2,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Gamle Oslo,Berørte av sosialhjelp,Antall,4425
EliminatedValue,16,2,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Gamle Oslo,Berørte ektefeller/samboere,Antall,487
EliminatedValue,16,2,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Gamle Oslo,Berørte barn i alt,Antall,1400
EliminatedValue,16,2,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Gamle Oslo,Barn av par,Antall,584
EliminatedValue,16,2,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Gamle Oslo,Barn av enslig forsørger,Antall,816
EliminatedValue,16,3,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Grünerløkka,Sosialhjelpsmottakere i alt,Antall,2490
EliminatedValue,16,3,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Grünerløkka,Berørte av sosialhjelp,Antall,3741
EliminatedValue,16,3,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Grünerløkka,Berørte ektefeller/samboere,Antall,384
EliminatedValue,16,3,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Grünerløkka,Berørte barn i alt,Antall,867
EliminatedValue,16,3,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Grünerløkka,Barn av par,Antall,355
EliminatedValue,16,3,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Grünerløkka,Barn av enslig forsørger,Antall,512
EliminatedValue,16,4,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Sagene,Sosialhjelpsmottakere i alt,Antall,1804
EliminatedValue,16,4,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Sagene,Berørte av sosialhjelp,Antall,2642
EliminatedValue,16,4,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Sagene,Berørte ektefeller/samboere,Antall,290
EliminatedValue,16,4,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Sagene,Berørte barn i alt,Antall,548
EliminatedValue,16,4,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Sagene,Barn av par,Antall,186
EliminatedValue,16,4,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Sagene,Barn av enslig forsørger,Antall,362
EliminatedValue,16,5,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel St.Hanshaugen,Sosialhjelpsmottakere i alt,Antall,1445
EliminatedValue,16,5,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel St.Hanshaugen,Berørte av sosialhjelp,Antall,1990
EliminatedValue,16,5,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel St.Hanshaugen,Berørte ektefeller/samboere,Antall,175
EliminatedValue,16,5,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel St.Hanshaugen,Berørte barn i alt,Antall,370
EliminatedValue,16,5,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel St.Hanshaugen,Barn av par,Antall,159
EliminatedValue,16,5,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel St.Hanshaugen,Barn av enslig forsørger,Antall,211
EliminatedValue,16,6,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Frogner,Sosialhjelpsmottakere i alt,Antall,1275
EliminatedValue,16,6,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Frogner,Berørte av sosialhjelp,Antall,1788
EliminatedValue,16,6,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Frogner,Berørte ektefeller/samboere,Antall,151
EliminatedValue,16,6,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Frogner,Berørte barn i alt,Antall,362
EliminatedValue,16,6,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Frogner,Barn av par,Antall,130
EliminatedValue,16,6,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Frogner,Barn av enslig forsørger,Antall,232
EliminatedValue,16,7,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Ullern,Sosialhjelpsmottakere i alt,Antall,546
EliminatedValue,16,7,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Ullern,Berørte av sosialhjelp,Antall,826
EliminatedValue,16,7,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Ullern,Berørte ektefeller/samboere,Antall,88
EliminatedValue,16,7,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Ullern,Berørte barn i alt,Antall,192
EliminatedValue,16,7,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Ullern,Barn av par,Antall,99
EliminatedValue,16,7,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Ullern,Barn av enslig forsørger,Antall,93
EliminatedValue,16,8,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Vestre Aker,Sosialhjelpsmottakere i alt,Antall,505
EliminatedValue,16,8,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Vestre Aker,Berørte av sosialhjelp,Antall,843
EliminatedValue,16,8,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Vestre Aker,Berørte ektefeller/samboere,Antall,105
EliminatedValue,16,8,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Vestre Aker,Berørte barn i alt,Antall,233
EliminatedValue,16,8,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Vestre Aker,Barn av par,Antall,135
EliminatedValue,16,8,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Vestre Aker,Barn av enslig forsørger,Antall,98
EliminatedValue,16,9,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Nordre Aker,Sosialhjelpsmottakere i alt,Antall,869
EliminatedValue,16,9,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Nordre Aker,Berørte av sosialhjelp,Antall,1438
EliminatedValue,16,9,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Nordre Aker,Berørte ektefeller/samboere,Antall,166
EliminatedValue,16,9,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Nordre Aker,Berørte barn i alt,Antall,403
EliminatedValue,16,9,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Nordre Aker,Barn av par,Antall,215
EliminatedValue,16,9,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Nordre Aker,Barn av enslig forsørger,Antall,188
EliminatedValue,16,10,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Bjerke,Sosialhjelpsmottakere i alt,Antall,1082
EliminatedValue,16,10,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Bjerke,Berørte av sosialhjelp,Antall,2027
EliminatedValue,16,10,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Bjerke,Berørte ektefeller/samboere,Antall,253
EliminatedValue,16,10,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Bjerke,Berørte barn i alt,Antall,692
EliminatedValue,16,10,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Bjerke,Barn av par,Antall,346
EliminatedValue,16,10,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Bjerke,Barn av enslig forsørger,Antall,346
EliminatedValue,16,11,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Grorud,Sosialhjelpsmottakere i alt,Antall,1058
EliminatedValue,16,11,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Grorud,Berørte av sosialhjelp,Antall,1766
EliminatedValue,16,11,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Grorud,Berørte ektefeller/samboere,Antall,217
EliminatedValue,16,11,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Grorud,Berørte barn i alt,Antall,491
EliminatedValue,16,11,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Grorud,Barn av par,Antall,244
EliminatedValue,16,11,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Grorud,Barn av enslig forsørger,Antall,247
EliminatedValue,16,12,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Stovner,Sosialhjelpsmottakere i alt,Antall,1130
EliminatedValue,16,12,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Stovner,Berørte av sosialhjelp,Antall,2335
EliminatedValue,16,12,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Stovner,Berørte ektefeller/samboere,Antall,305
EliminatedValue,16,12,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Stovner,Berørte barn i alt,Antall,900
EliminatedValue,16,12,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Stovner,Barn av par,Antall,519
EliminatedValue,16,12,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Stovner,Barn av enslig forsørger,Antall,381
EliminatedValue,16,13,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Alna,Sosialhjelpsmottakere i alt,Antall,1679
EliminatedValue,16,13,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Alna,Berørte av sosialhjelp,Antall,3279
EliminatedValue,16,13,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Alna,Berørte ektefeller/samboere,Antall,400
EliminatedValue,16,13,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Alna,Berørte barn i alt,Antall,1200
EliminatedValue,16,13,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Alna,Barn av par,Antall,564
EliminatedValue,16,13,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Alna,Barn av enslig forsørger,Antall,636
EliminatedValue,16,14,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Østensjø,Sosialhjelpsmottakere i alt,Antall,943
EliminatedValue,16,14,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Østensjø,Berørte av sosialhjelp,Antall,1692
EliminatedValue,16,14,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Østensjø,Berørte ektefeller/samboere,Antall,183
EliminatedValue,16,14,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Østensjø,Berørte barn i alt,Antall,566
EliminatedValue,16,14,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Østensjø,Barn av par,Antall,240
EliminatedValue,16,14,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Østensjø,Barn av enslig forsørger,Antall,326
EliminatedValue,16,15,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Nordstrand,Sosialhjelpsmottakere i alt,Antall,725
EliminatedValue,16,15,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Nordstrand,Berørte av sosialhjelp,Antall,1180
EliminatedValue,16,15,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Nordstrand,Berørte ektefeller/samboere,Antall,133
EliminatedValue,16,15,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Nordstrand,Berørte barn i alt,Antall,322
EliminatedValue,16,15,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Nordstrand,Barn av par,Antall,168
EliminatedValue,16,15,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Nordstrand,Barn av enslig forsørger,Antall,154
EliminatedValue,16,16,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Søndre Nordstrand,Sosialhjelpsmottakere i alt,Antall,1425
EliminatedValue,16,16,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Søndre Nordstrand,Berørte av sosialhjelp,Antall,2902
EliminatedValue,16,16,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Søndre Nordstrand,Berørte ektefeller/samboere,Antall,302
EliminatedValue,16,16,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Søndre Nordstrand,Berørte barn i alt,Antall,1175
EliminatedValue,16,16,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Søndre Nordstrand,Barn av par,Antall,514
EliminatedValue,16,16,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2021,Bydel Søndre Nordstrand,Barn av enslig forsørger,Antall,661
EliminatedValue,17,0,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Oslo i alt,Sosialhjelpsmottakere i alt,Antall,20581
EliminatedValue,17,0,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Oslo i alt,Berørte av sosialhjelp,Antall,35072
EliminatedValue,17,0,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Oslo i alt,Berørte ektefeller/samboere,Antall,3908
EliminatedValue,17,0,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Oslo i alt,Berørte barn i alt,Antall,10583
EliminatedValue,17,0,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Oslo i alt,Barn av par,Antall,4908
EliminatedValue,17,0,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Oslo i alt,Barn av enslig forsørger,Antall,5675
EliminatedValue,17,1,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Sum bydeler,Sosialhjelpsmottakere i alt,Antall,20581
EliminatedValue,17,1,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Sum bydeler,Berørte av sosialhjelp,Antall,35072
EliminatedValue,17,1,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Sum bydeler,Berørte ektefeller/samboere,Antall,3908
EliminatedValue,17,1,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Sum bydeler,Berørte barn i alt,Antall,10583
EliminatedValue,17,1,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Sum bydeler,Barn av par,Antall,4908
EliminatedValue,17,1,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Sum bydeler,Barn av enslig forsørger,Antall,5675
EliminatedValue,17,2,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Gamle Oslo,Sosialhjelpsmottakere i alt,Antall,2575
EliminatedValue,17,2,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Gamle Oslo,Berørte av sosialhjelp,Antall,4534
EliminatedValue,17,2,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Gamle Oslo,Berørte ektefeller/samboere,Antall,474
EliminatedValue,17,2,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Gamle Oslo,Berørte barn i alt,Antall,1485
EliminatedValue,17,2,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Gamle Oslo,Barn av par,Antall,621
EliminatedValue,17,2,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Gamle Oslo,Barn av enslig forsørger,Antall,864
EliminatedValue,17,3,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Grünerløkka,Sosialhjelpsmottakere i alt,Antall,2563
EliminatedValue,17,3,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Grünerløkka,Berørte av sosialhjelp,Antall,3860
EliminatedValue,17,3,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Grünerløkka,Berørte ektefeller/samboere,Antall,381
EliminatedValue,17,3,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Grünerløkka,Berørte barn i alt,Antall,916
EliminatedValue,17,3,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Grünerløkka,Barn av par,Antall,375
EliminatedValue,17,3,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Grünerløkka,Barn av enslig forsørger,Antall,541
EliminatedValue,17,4,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Sagene,Sosialhjelpsmottakere i alt,Antall,1761
EliminatedValue,17,4,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Sagene,Berørte av sosialhjelp,Antall,2593
EliminatedValue,17,4,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Sagene,Berørte ektefeller/samboere,Antall,284
EliminatedValue,17,4,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Sagene,Berørte barn i alt,Antall,548
EliminatedValue,17,4,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Sagene,Barn av par,Antall,198
EliminatedValue,17,4,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Sagene,Barn av enslig forsørger,Antall,350
EliminatedValue,17,5,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel St.Hanshaugen,Sosialhjelpsmottakere i alt,Antall,1507
EliminatedValue,17,5,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel St.Hanshaugen,Berørte av sosialhjelp,Antall,2120
EliminatedValue,17,5,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel St.Hanshaugen,Berørte ektefeller/samboere,Antall,191
EliminatedValue,17,5,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel St.Hanshaugen,Berørte barn i alt,Antall,422
EliminatedValue,17,5,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel St.Hanshaugen,Barn av par,Antall,187
EliminatedValue,17,5,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel St.Hanshaugen,Barn av enslig forsørger,Antall,235
EliminatedValue,17,6,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Frogner,Sosialhjelpsmottakere i alt,Antall,1348
EliminatedValue,17,6,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Frogner,Berørte av sosialhjelp,Antall,1936
EliminatedValue,17,6,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Frogner,Berørte ektefeller/samboere,Antall,182
EliminatedValue,17,6,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Frogner,Berørte barn i alt,Antall,406
EliminatedValue,17,6,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Frogner,Barn av par,Antall,145
EliminatedValue,17,6,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Frogner,Barn av enslig forsørger,Antall,261
EliminatedValue,17,7,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Ullern,Sosialhjelpsmottakere i alt,Antall,557
EliminatedValue,17,7,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Ullern,Berørte av sosialhjelp,Antall,866
EliminatedValue,17,7,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Ullern,Berørte ektefeller/samboere,Antall,96
EliminatedValue,17,7,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Ullern,Berørte barn i alt,Antall,213
EliminatedValue,17,7,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Ullern,Barn av par,Antall,102
EliminatedValue,17,7,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Ullern,Barn av enslig forsørger,Antall,111
EliminatedValue,17,8,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Vestre Aker,Sosialhjelpsmottakere i alt,Antall,622
EliminatedValue,17,8,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Vestre Aker,Berørte av sosialhjelp,Antall,1063
EliminatedValue,17,8,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Vestre Aker,Berørte ektefeller/samboere,Antall,123
EliminatedValue,17,8,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Vestre Aker,Berørte barn i alt,Antall,318
EliminatedValue,17,8,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Vestre Aker,Barn av par,Antall,179
EliminatedValue,17,8,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2022,Bydel Vestre Aker,Barn av enslig forsørger,Antall,139
