ContentsCode_kode,År_kode,Geografi_kode,Aldersgrupper_kode,Måltall_kode,ContentsCode_navn,År_navn,Geografi_navn,Aldersgrupper_navn,Måltall_navn,verdi
EliminatedValue,9,1,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,40-49 år,Personer,7637
EliminatedValue,9,1,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,50-66 år,Personer,7404
EliminatedValue,9,1,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,67-74 år,Personer,1846
EliminatedValue,9,1,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,75-79 år,Personer,484
EliminatedValue,9,1,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,80-84 år,Personer,305
EliminatedValue,9,1,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,85-89 år,Personer,214
EliminatedValue,9,1,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,90 år +,Personer,189
EliminatedValue,9,2,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,Alder i alt,Personer,57494
EliminatedValue,9,2,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,0 år,Personer,1040
EliminatedValue,9,2,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,1-2 år,Personer,1572
EliminatedValue,9,2,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,3-5 år,Personer,1766
EliminatedValue,9,2,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,6-9 år,Personer,1642
EliminatedValue,9,2,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,10-12 år,Personer,929
EliminatedValue,9,2,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,13-15 år,Personer,784
EliminatedValue,9,2,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,16-17 år,Personer,506
EliminatedValue,9,2,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,18-19 år,Personer,614
EliminatedValue,9,2,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,20-22 år,Personer,2546
EliminatedValue,9,2,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,23-24 år,Personer,2654
EliminatedValue,9,2,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,25-29 år,Personer,10787
EliminatedValue,9,2,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,30-39 år,Personer,15881
EliminatedValue,9,2,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,40-49 år,Personer,7325
EliminatedValue,9,2,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,50-66 år,Personer,6573
EliminatedValue,9,2,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,67-74 år,Personer,1679
EliminatedValue,9,2,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,75-79 år,Personer,487
EliminatedValue,9,2,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,80-84 år,Personer,270
EliminatedValue,9,2,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,85-89 år,Personer,223
EliminatedValue,9,2,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Grünerløkka,90 år +,Personer,216
EliminatedValue,9,3,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,Alder i alt,Personer,42389
EliminatedValue,9,3,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,0 år,Personer,885
EliminatedValue,9,3,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,1-2 år,Personer,1337
EliminatedValue,9,3,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,3-5 år,Personer,1315
EliminatedValue,9,3,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,6-9 år,Personer,1104
EliminatedValue,9,3,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,10-12 år,Personer,581
EliminatedValue,9,3,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,13-15 år,Personer,467
EliminatedValue,9,3,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,16-17 år,Personer,312
EliminatedValue,9,3,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,18-19 år,Personer,477
EliminatedValue,9,3,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,20-22 år,Personer,1677
EliminatedValue,9,3,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,23-24 år,Personer,1767
EliminatedValue,9,3,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,25-29 år,Personer,7998
EliminatedValue,9,3,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,30-39 år,Personer,11620
EliminatedValue,9,3,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,40-49 år,Personer,5029
EliminatedValue,9,3,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,50-66 år,Personer,5111
EliminatedValue,9,3,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,67-74 år,Personer,1595
EliminatedValue,9,3,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,75-79 år,Personer,441
EliminatedValue,9,3,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,80-84 år,Personer,274
EliminatedValue,9,3,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,85-89 år,Personer,198
EliminatedValue,9,3,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Sagene,90 år +,Personer,201
EliminatedValue,9,4,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,Alder i alt,Personer,38869
EliminatedValue,9,4,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,0 år,Personer,557
EliminatedValue,9,4,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,1-2 år,Personer,854
EliminatedValue,9,4,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,3-5 år,Personer,899
EliminatedValue,9,4,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,6-9 år,Personer,962
EliminatedValue,9,4,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,10-12 år,Personer,520
EliminatedValue,9,4,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,13-15 år,Personer,488
EliminatedValue,9,4,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,16-17 år,Personer,332
EliminatedValue,9,4,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,18-19 år,Personer,455
EliminatedValue,9,4,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,20-22 år,Personer,2013
EliminatedValue,9,4,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,23-24 år,Personer,2143
EliminatedValue,9,4,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,25-29 år,Personer,7896
EliminatedValue,9,4,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,30-39 år,Personer,9653
EliminatedValue,9,4,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,40-49 år,Personer,4696
EliminatedValue,9,4,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,50-66 år,Personer,4749
EliminatedValue,9,4,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,67-74 år,Personer,1469
EliminatedValue,9,4,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,75-79 år,Personer,492
EliminatedValue,9,4,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,80-84 år,Personer,282
EliminatedValue,9,4,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,85-89 år,Personer,196
EliminatedValue,9,4,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel St.Hanshaugen,90 år +,Personer,213
EliminatedValue,9,5,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,Alder i alt,Personer,57585
EliminatedValue,9,5,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,0 år,Personer,713
EliminatedValue,9,5,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,1-2 år,Personer,1105
EliminatedValue,9,5,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,3-5 år,Personer,1210
EliminatedValue,9,5,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,6-9 år,Personer,1351
EliminatedValue,9,5,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,10-12 år,Personer,889
EliminatedValue,9,5,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,13-15 år,Personer,803
EliminatedValue,9,5,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,16-17 år,Personer,603
EliminatedValue,9,5,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,18-19 år,Personer,804
EliminatedValue,9,5,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,20-22 år,Personer,2632
EliminatedValue,9,5,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,23-24 år,Personer,2612
EliminatedValue,9,5,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,25-29 år,Personer,9323
EliminatedValue,9,5,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,30-39 år,Personer,11544
EliminatedValue,9,5,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,40-49 år,Personer,6938
EliminatedValue,9,5,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,50-66 år,Personer,9851
EliminatedValue,9,5,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,67-74 år,Personer,3879
EliminatedValue,9,5,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,75-79 år,Personer,1396
EliminatedValue,9,5,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,80-84 år,Personer,835
EliminatedValue,9,5,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,85-89 år,Personer,631
EliminatedValue,9,5,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Frogner,90 år +,Personer,466
EliminatedValue,9,6,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,Alder i alt,Personer,33175
EliminatedValue,9,6,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,0 år,Personer,419
EliminatedValue,9,6,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,1-2 år,Personer,883
EliminatedValue,9,6,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,3-5 år,Personer,1241
EliminatedValue,9,6,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,6-9 år,Personer,1706
EliminatedValue,9,6,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,10-12 år,Personer,1180
EliminatedValue,9,6,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,13-15 år,Personer,1015
EliminatedValue,9,6,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,16-17 år,Personer,628
EliminatedValue,9,6,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,18-19 år,Personer,611
EliminatedValue,9,6,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,20-22 år,Personer,909
EliminatedValue,9,6,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,23-24 år,Personer,642
EliminatedValue,9,6,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,25-29 år,Personer,2071
EliminatedValue,9,6,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,30-39 år,Personer,4871
EliminatedValue,9,6,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,40-49 år,Personer,4659
EliminatedValue,9,6,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,50-66 år,Personer,6746
EliminatedValue,9,6,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,67-74 år,Personer,2965
EliminatedValue,9,6,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,75-79 år,Personer,1040
EliminatedValue,9,6,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,80-84 år,Personer,698
EliminatedValue,9,6,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,85-89 år,Personer,505
EliminatedValue,9,6,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Ullern,90 år +,Personer,386
EliminatedValue,9,7,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,Alder i alt,Personer,49183
EliminatedValue,9,7,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,0 år,Personer,611
EliminatedValue,9,7,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,1-2 år,Personer,1378
EliminatedValue,9,7,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,3-5 år,Personer,2099
EliminatedValue,9,7,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,6-9 år,Personer,2838
EliminatedValue,9,7,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,10-12 år,Personer,1946
EliminatedValue,9,7,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,13-15 år,Personer,1690
EliminatedValue,9,7,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,16-17 år,Personer,1106
EliminatedValue,9,7,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,18-19 år,Personer,1070
EliminatedValue,9,7,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,20-22 år,Personer,1620
EliminatedValue,9,7,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,23-24 år,Personer,979
EliminatedValue,9,7,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,25-29 år,Personer,2898
EliminatedValue,9,7,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,30-39 år,Personer,6808
EliminatedValue,9,7,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,40-49 år,Personer,7133
EliminatedValue,9,7,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,50-66 år,Personer,9799
EliminatedValue,9,7,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,67-74 år,Personer,3895
EliminatedValue,9,7,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,75-79 år,Personer,1284
EliminatedValue,9,7,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,80-84 år,Personer,834
EliminatedValue,9,7,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,85-89 år,Personer,687
EliminatedValue,9,7,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Vestre Aker,90 år +,Personer,508
EliminatedValue,9,8,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,Alder i alt,Personer,51085
EliminatedValue,9,8,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,0 år,Personer,613
EliminatedValue,9,8,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,1-2 år,Personer,1301
EliminatedValue,9,8,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,3-5 år,Personer,2010
EliminatedValue,9,8,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,6-9 år,Personer,2815
EliminatedValue,9,8,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,10-12 år,Personer,1938
EliminatedValue,9,8,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,13-15 år,Personer,1736
EliminatedValue,9,8,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,16-17 år,Personer,1104
EliminatedValue,9,8,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,18-19 år,Personer,1175
EliminatedValue,9,8,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,20-22 år,Personer,2296
EliminatedValue,9,8,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,23-24 år,Personer,1597
EliminatedValue,9,8,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,25-29 år,Personer,4119
EliminatedValue,9,8,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,30-39 år,Personer,7345
EliminatedValue,9,8,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,40-49 år,Personer,7595
EliminatedValue,9,8,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,50-66 år,Personer,9333
EliminatedValue,9,8,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,67-74 år,Personer,3121
EliminatedValue,9,8,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,75-79 år,Personer,1087
EliminatedValue,9,8,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,80-84 år,Personer,851
EliminatedValue,9,8,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,85-89 år,Personer,609
EliminatedValue,9,8,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Nordre Aker,90 år +,Personer,440
