kommunenr,bydel,aar,manedsnr,ant_husstander_utbetaling,ant_husstander_termin,ant_soknader,ant_avslag,utbetalt_belop,gjsnitt_bostotte,gjsnitt_inntekt_mnd,gjsnitt_boutgift_mnd,ant_over_tak
0320,Grorud,2013,2,947,926,1007,81,2751619,2905.62,11745.13,7624.22,548
0320,Grorud,2013,3,926,941,975,34,2724431,2942.15,11615.86,7696.85,547
0320,Grorud,2013,4,941,960,989,29,2766571,2940.03,11615.43,7719.49,560
0320,Grorud,2013,5,960,976,1008,32,2830122,2948.04,11544.25,7813.53,576
0320,Grorud,2013,6,976,982,1017,35,2889293,2960.34,11456.88,7843.2,594
0320,Grorud,2013,7,982,933,1030,97,2902292,2955.49,11495.63,7862.95,604
0320,Grorud,2013,8,933,927,978,51,2719001,2914.26,11603.0,7951.0,592
0320,Grorud,2013,9,927,949,999,50,2699906,2912.52,11546.74,7977.09,597
0320,Grorud,2013,10,949,955,1005,50,2767740,2916.48,11536.16,8024.08,614
0320,Grorud,2013,11,955,977,1016,39,2794452,2926.13,11453.4,8049.93,618
0320,Grorud,2013,12,977,990,1029,39,2892975,2961.08,11344.05,8156.89,648
0320,Grorud,2014,1,990,972,1045,73,2921218,2950.73,11393.24,8113.27,658
0320,Grorud,2014,2,972,997,1036,39,2940754,3025.47,11464.92,8117.9,617
0320,Grorud,2014,3,997,1015,1057,42,3020639,3029.73,11359.86,8150.58,639
0320,Grorud,2014,4,1015,1032,1075,43,3078179,3032.69,11449.4,8240.28,660
0320,Grorud,2014,5,1032,1037,1087,50,3146579,3049.01,11388.44,8273.41,679
0320,Grorud,2014,6,1037,1063,1103,40,3169352,3056.27,11328.26,8293.03,685
0320,Grorud,2014,7,1063,1003,1099,96,3263713,3070.29,11308.41,8338.03,710
0320,Grorud,2014,8,1003,1010,1058,48,2998726,2989.76,11610.16,8386.68,680
0320,Grorud,2014,9,1010,1010,1067,57,3026455,2996.49,11605.65,8399.0,685
0320,Grorud,2014,10,1010,1010,1058,48,3030735,3000.73,11621.47,8439.97,687
0320,Grorud,2014,11,1010,1032,1078,46,3025355,2995.4,11681.95,8472.73,689
0320,Grorud,2014,12,1032,1033,1083,50,3094359,2998.41,11690.63,8521.12,709
0320,Grorud,2015,1,1033,993,1088,95,3111440,3012.04,11563.91,8547.43,713
0320,Grorud,2015,2,993,1002,1053,51,3050783,3072.29,11609.5,8617.96,660
0320,Grorud,2015,3,1002,1001,1053,52,3091108,3084.94,11537.91,8638.84,666
0320,Grorud,2015,4,1001,1008,1047,39,3098075,3094.98,11500.93,8637.36,664
0320,Grorud,2015,5,1008,1019,1067,48,3125945,3101.14,11501.39,8667.69,673
0320,Grorud,2015,6,1019,1034,1076,42,3174614,3115.42,11431.02,8689.37,685
0320,Grorud,2015,7,1034,962,1063,101,3232961,3126.65,11345.21,8699.44,693
0320,Grorud,2015,8,962,981,1010,29,2944914,3061.24,11347.48,8760.82,657
0320,Grorud,2015,9,981,975,1029,54,3023616,3082.18,11263.27,8807.03,675
0320,Grorud,2015,10,975,990,1035,45,3001438,3078.4,11307.22,8843.4,677
0320,Grorud,2015,11,990,994,1036,42,3053715,3084.56,11281.27,8836.92,684
0320,Grorud,2015,12,994,993,1033,40,3086204,3104.83,11196.58,8892.16,689
0320,Grorud,2016,1,993,967,1036,69,3085422,3107.17,11283.2,8931.17,693
0320,Grorud,2016,2,967,993,1027,34,3095314,3200.95,11466.61,8916.25,652
0320,Grorud,2016,3,993,1002,1044,42,3188419,3210.9,11382.45,8932.77,674
0320,Grorud,2016,4,1002,1003,1045,42,3228948,3222.5,11301.99,8950.24,682
0320,Grorud,2016,5,1003,1002,1048,46,3237532,3227.85,11271.57,8954.64,680
0320,Grorud,2016,6,1002,1010,1050,40,3253684,3247.19,11311.79,9019.7,683
0320,Grorud,2016,7,1010,930,1054,124,3277000,3244.55,11250.82,9020.0,688
0320,Grorud,2016,8,930,937,976,39,2952510,3174.74,11372.02,9045.26,636
0320,Grorud,2016,9,937,936,997,61,2970026,3169.72,11389.14,9035.28,638
0320,Grorud,2016,10,936,928,987,59,2974303,3177.67,11374.36,9046.44,637
0320,Grorud,2016,11,928,943,974,31,2989027,3220.93,11195.15,9083.3,638
0320,Grorud,2016,12,943,955,995,40,3044402,3228.42,11079.73,9100.97,650
0320,Grorud,2017,1,955,826,1011,185,3076144,3221.09,10984.66,9074.86,656
0320,Grorud,2017,2,826,885,1050,165,2659843,3220.15,10777.03,9052.01,571
0320,Grorud,2017,3,885,874,1075,201,2849402,3219.66,11173.73,9126.53,617
0320,Grorud,2017,4,874,892,1032,140,2792670,3195.27,11382.3,9181.81,612
0320,Grorud,2017,5,892,836,1026,190,2865027,3211.91,11267.57,9226.2,631
0320,Grorud,2017,6,836,850,1006,156,2674972,3199.73,11185.26,9207.31,590
0320,Grorud,2017,7,850,874,996,122,2819001,3316.47,11330.03,9168.08,588
0320,Grorud,2017,8,874,876,1014,138,2882928,3298.54,11164.11,9219.88,611
0320,Grorud,2017,9,876,890,1011,121,2978095,3399.65,10903.83,9278.76,617
0320,Grorud,2017,10,890,875,1027,152,3030765,3405.35,11019.84,9391.24,638
0320,Grorud,2017,11,875,885,1016,131,2969277,3393.46,11065.94,9361.05,629
0320,Grorud,2017,12,885,892,1010,118,2994102,3383.17,11029.43,9369.0,639
0320,Grorud,2018,1,892,863,1016,153,2993498,3355.94,11067.74,9351.11,641
0320,Grorud,2018,2,863,898,1021,123,2876505,3333.15,10853.99,9343.42,619
0320,Grorud,2018,3,898,906,1036,130,3040853,3386.25,11088.52,9422.33,650
0320,Grorud,2018,4,906,892,1043,151,3050045,3366.5,11093.32,9430.86,661
0320,Grorud,2018,5,892,902,1041,139,3007615,3371.77,10912.34,9458.24,661
0320,Grorud,2018,6,902,855,1044,189,2989218,3313.99,11190.04,9486.96,672
0320,Grorud,2018,7,855,877,1045,168,2872275,3359.39,11114.33,9476.91,619
0320,Grorud,2018,8,877,869,1046,177,2980900,3398.97,10975.42,9591.51,638
0320,Grorud,2018,9,869,887,1024,137,2981963,3431.49,10941.02,9607.83,635
0320,Grorud,2018,10,887,854,1040,186,3032126,3418.41,10981.18,9627.37,646
0320,Grorud,2018,11,854,874,1020,146,2950697,3455.15,10849.7,9613.75,621
0320,Grorud,2018,12,874,843,1015,172,2972535,3401.07,11066.21,9597.78,638
0320,Grorud,2019,1,843,867,1022,155,2816857,3341.47,11341.93,9617.21,614
0320,Grorud,2019,2,867,857,1012,155,3016310,3479.02,11113.67,9718.47,635
0320,Grorud,2019,3,857,882,1001,119,3021002,3525.09,11246.96,9728.78,632
0320,Grorud,2019,4,882,831,987,156,3083220,3495.71,11312.38,9791.32,650
0320,Grorud,2019,5,831,845,989,144,2876333,3461.29,11424.36,9828.51,620
0320,Grorud,2019,6,845,811,988,177,2912857,3447.17,11461.94,9795.74,628
0320,Grorud,2019,7,811,809,961,152,2802791,3455.97,11702.48,9864.52,599
0320,Grorud,2019,8,809,824,942,118,2972374,3674.13,11409.21,9916.66,582
0320,Grorud,2019,9,824,791,951,160,3054825,3707.31,11477.48,9943.61,589
0320,Grorud,2019,10,791,827,954,127,2942230,3719.63,11498.71,10010.17,574
0320,Grorud,2019,11,827,812,951,139,3068253,3710.1,11535.4,9966.03,595
0320,Grorud,2019,12,812,808,938,130,2999255,3693.66,11708.33,9994.49,584
0320,Grorud,2020,1,808,814,939,125,2936564,3634.36,11855.1,9999.91,581
0320,Grorud,2020,2,814,824,951,127,3037651,3731.76,11524.82,10084.54,591
0320,Grorud,2020,3,824,820,972,152,3047164,3698.01,11708.07,10037.3,593
0320,Grorud,2020,4,820,872,985,113,3051937,3721.87,11864.06,10148.94,599
0320,Grorud,2020,5,872,857,985,128,3730384,4277.96,12223.18,10120.05,481
0320,Grorud,2020,6,857,841,1004,163,3635993,4242.7,12273.37,10168.63,476
0320,Grorud,2020,7,841,880,1013,133,3604612,4286.1,12578.6,10140.54,441
0320,Grorud,2020,8,880,865,1003,138,3808129,4327.42,12489.18,10244.14,470
0320,Grorud,2020,9,865,893,996,103,3727182,4308.88,12292.87,10230.56,466
0320,Grorud,2020,10,893,903,998,95,3876378,4340.85,12120.95,10277.91,487
0320,Grorud,2020,11,903,821,1004,183,3863187,4278.17,12513.09,10305.77,499
0320,Grorud,2020,12,821,846,996,150,3123380,3804.36,11727.73,10323.57,609
0320,Grorud,2021,1,846,875,1037,162,3180283,3759.2,11954.22,10331.03,635
0320,Grorud,2021,2,875,870,985,115,3166661,3619.04,12499.1,10322.26,661
0320,Grorud,2021,3,870,825,994,169,3160703,3632.99,12357.56,10322.04,659
0320,Grorud,2021,4,825,853,982,129,3008264,3646.38,12411.62,10423.75,628
0320,Grorud,2021,5,853,796,979,183,3096846,3630.53,12565.24,10402.5,656
0320,Grorud,2021,6,796,720,960,240,2775531,3486.85,12852.73,10547.15,625
0320,Grorud,2021,7,720,797,946,149,2638855,3665.08,12874.39,10452.92,518
0320,Grorud,2021,8,797,746,928,182,2918346,3661.66,13117.28,10449.46,575
0320,Grorud,2021,9,746,773,894,121,2719630,3645.62,12971.0,10478.23,534
0320,Grorud,2021,10,773,776,908,132,2812783,3638.79,13183.23,10435.84,555
0320,Grorud,2021,11,776,723,907,184,2851122,3674.13,12972.7,10427.12,551
0320,Grorud,2021,12,723,835,959,124,2556139,3535.46,13455.94,10467.52,522
0320,Grorud,2022,1,835,869,1016,147,3102345,3715.38,14982.46,10490.87,601
0320,Grorud,2022,2,869,916,1033,117,3268693,3761.44,15539.7,10532.92,602
0320,Grorud,2022,3,916,915,1066,151,3484670,3804.22,15509.28,10581.1,642
0320,Grorud,2022,4,915,918,1089,171,3442454,3762.24,15961.85,10638.13,643
0320,Grorud,2022,5,918,881,1070,189,3451181,3759.46,15765.37,10649.68,650
0320,Grorud,2022,6,881,855,1081,226,3260590,3701.01,15968.34,10696.88,628
0320,Grorud,2022,7,855,915,1042,127,3127340,3657.71,16668.94,10706.63,599
0320,Grorud,2022,8,915,909,1070,161,3374960,3688.48,16301.77,10697.43,639
0320,Grorud,2022,9,909,935,1074,139,3339994,3674.36,16330.35,10803.34,649
0320,Grorud,2022,10,935,916,1071,155,3489503,3732.09,16299.87,10799.72,663
0320,Grorud,2022,11,916,941,1100,159,3348577,3655.65,16858.09,10855.69,654
0320,Grorud,2022,12,941,954,1141,187,3452691,3669.17,17103.45,10952.24,688
0320,Grorud,2023,1,954,962,1153,191,3492628,3661.04,17197.15,11045.85,709
0320,Grorud,2023,2,962,1017,1178,161,3445064,3581.15,17350.04,11058.88,712
0320,Grorud,2023,3,1017,1021,1180,159,3682254,3620.7,17421.15,11111.72,763
0320,Grorud,2023,4,1021,1057,1201,144,3710491,3634.17,17680.68,11227.62,778
0320,Grorud,2023,5,1057,1008,1219,211,3849714,3642.11,17658.6,11275.64,810
0320,Grorud,2023,6,1008,992,1214,222,3573032,3544.67,17954.29,11350.91,784
0320,Grorud,2023,7,992,1020,1227,207,3721429,3751.44,17494.05,11366.5,739
0320,Grorud,2023,8,1020,1046,1192,146,3609370,3538.6,18960.83,11428.47,763
0320,Grorud,2023,9,1046,1041,1176,135,3841651,3672.71,18397.74,11449.85,791
0320,Grorud,2023,10,1041,1010,1187,177,3706649,3560.66,18904.85,11482.25,789
0320,Grorud,2023,11,1010,1047,1188,141,3567541,3532.22,19004.97,11596.6,767
0320,Grorud,2023,12,1047,1052,1187,135,3762283,3593.39,18760.31,11650.03,807
0320,Grorud,2024,1,1052,1043,1209,166,3776140,3589.49,18889.32,11698.69,810
0320,Grorud,2024,2,1043,1078,1200,122,3682551,3530.73,19052.34,11805.05,816
0320,Grorud,2024,3,1078,1077,1214,137,3844458,3566.29,19129.02,11817.85,839
0320,Grorud,2024,4,1077,795,1203,408,3845201,3570.29,19282.13,11973.95,850
0320,Grorud,2024,5,795,834,1199,365,2971357,3737.56,15883.92,11993.79,616
0320,Grorud,2024,6,834,831,1201,370,3144729,3770.66,15791.96,11991.07,659
0320,Grorud,2024,7,831,902,1202,300,3308883,3981.81,15906.65,12049.21,624
0320,Grorud,2024,8,902,909,1052,143,3541739,3926.54,17735.61,12160.39,648
0320,Grorud,2024,9,909,869,1087,218,3597818,3958.0,17699.01,12182.19,658
0320,Grorud,2024,10,869,921,1116,195,3476834,4000.96,17437.57,12477.49,656
0320,Grorud,2024,11,921,918,1064,146,3673162,3988.23,17902.44,12522.53,695
0320,Grorud,2024,12,918,885,1057,172,3604326,3926.28,18211.36,12607.93,700
0320,Grorud,2025,1,885,932,1074,142,3425883,3871.05,18163.64,12545.35,675
0320,Grorud,2025,2,932,933,1066,133,3651823,3918.27,18248.29,12757.64,728
0320,Grorud,2025,3,933,921,1060,139,3681939,3946.34,18318.12,12828.74,731
0320,Grorud,2025,4,921,912,1050,138,3634669,3946.44,18395.13,12923.36,727
0320,Grorud,2025,5,912,895,1038,143,3633854,3984.49,18223.94,12983.45,728
0320,Grorud,2025,6,895,821,1024,203,3532091,3946.47,18371.31,12949.98,715
0320,Grorud,2025,7,821,837,1010,173,3542775,4315.19,17324.55,13033.19,610
0320,Grorud,2025,8,837,848,1015,167,3579188,4276.21,17850.82,13135.38,629
0320,Grorud,2025,9,848,862,994,132,3634783,4286.3,17959.6,13252.41,640
0320,Grorud,2025,10,862,853,1001,148,3707978,4301.6,18309.76,13354.72,658
0320,Grorud,2025,11,853,853,1008,155,3687987,4323.55,18132.7,13370.77,655
0320,Grorud,2025,12,853,841,985,144,3617133,4240.48,18541.57,13471.41,656
0320,Grorud,2026,1,841,836,987,151,3611451,4294.23,18223.36,13465.77,645
0320,Grorud,2026,2,836,830,983,153,3618412,4328.24,18092.08,13618.76,648
0320,Grorud,2026,3,830,828,961,133,3585625,4320.03,18140.67,13677.56,644
0320,Grorud,2026,4,828,838,966,128,3561712,4301.58,18173.45,13756.95,646
0320,Grorud,2026,5,838,836,979,143,3645924,4350.74,18141.78,13884.21,659
0320,Grorud,2026,6,836,792,989,197,3621046,4331.39,18171.54,13867.04,661
0320,Grorud,2026,7,792,0,0,0,3608396,4556.06,17872.0,14037.3,603
0321,Stovner,2010,1,0,793,843,50,0,,,,0
0321,Stovner,2010,2,793,828,865,37,2428290,3062.16,10122.5,7425.93,409
0321,Stovner,2010,3,828,850,890,40,2542104,3070.17,9983.11,7449.45,432
0321,Stovner,2010,4,850,873,913,40,2616063,3077.72,9899.69,7466.11,445
0321,Stovner,2010,5,873,894,917,23,2684141,3074.62,9887.36,7504.93,458
0321,Stovner,2010,6,894,920,949,29,2756585,3083.43,9845.19,7513.36,473
0321,Stovner,2010,7,920,891,968,77,2844427,3091.77,9779.63,7530.59,490
0321,Stovner,2010,8,891,901,948,47,2744997,3080.8,10366.01,7578.83,477
0321,Stovner,2010,9,901,921,961,40,2770639,3075.07,10326.25,7588.31,488
0321,Stovner,2010,10,921,910,978,68,2841434,3085.16,10195.94,7592.48,501
0321,Stovner,2010,11,910,937,968,31,2830550,3110.49,10109.94,7632.35,501
0321,Stovner,2010,12,937,945,977,32,2917993,3114.19,10112.05,7685.39,523
0321,Stovner,2011,1,945,930,993,63,2944005,3115.35,10062.87,7734.85,535
0321,Stovner,2011,2,930,954,999,45,2897125,3115.19,10017.13,7735.47,524
0321,Stovner,2011,3,954,981,1019,38,2961310,3104.1,10098.34,7763.11,545
0321,Stovner,2011,4,981,990,1019,29,3049210,3108.27,10020.43,7808.81,563
0321,Stovner,2011,5,990,998,1029,31,3073503,3104.55,10029.24,7831.27,574
0321,Stovner,2011,6,998,1017,1048,31,3098756,3104.97,9978.51,7829.63,582
0321,Stovner,2011,7,1017,994,1064,70,3160561,3107.73,9923.88,7838.38,596
0321,Stovner,2011,8,994,997,1035,38,3140039,3158.99,10420.25,7851.95,544
0321,Stovner,2011,9,997,1017,1046,29,3162218,3171.73,10406.67,7889.6,549
0321,Stovner,2011,10,1017,1016,1053,37,3237384,3183.27,10374.82,7955.68,571
0321,Stovner,2011,11,1016,1024,1049,25,3242622,3191.56,10407.28,7976.97,573
0321,Stovner,2011,12,1024,1036,1054,18,3281625,3204.71,10398.26,8004.89,583
0321,Stovner,2012,1,1036,1036,1074,38,3314668,3199.49,10397.9,7998.35,591
0321,Stovner,2012,2,1036,1049,1078,29,3285323,3171.16,10537.32,8065.32,599
0321,Stovner,2012,3,1049,1074,1090,16,3352437,3195.84,10437.73,8071.65,609
0321,Stovner,2012,4,1074,1091,1114,23,3430863,3194.47,10490.45,8125.85,633
0321,Stovner,2012,5,1091,1080,1120,40,3506970,3214.45,10417.84,8169.21,650
0321,Stovner,2012,6,1080,1101,1126,25,3472900,3215.65,10426.71,8201.2,653
0321,Stovner,2012,7,1101,1005,1116,111,3539143,3214.48,10377.22,8200.3,665
0321,Stovner,2012,8,1005,1008,1051,43,3156223,3140.52,10917.2,8281.97,615
0321,Stovner,2012,9,1008,1023,1059,36,3160570,3135.49,10998.96,8384.86,629
0321,Stovner,2012,10,1023,1022,1054,32,3232979,3160.29,10913.78,8391.68,641
0321,Stovner,2012,11,1022,1029,1064,35,3196732,3127.92,11172.87,8374.03,639
0321,Stovner,2012,12,1029,1039,1065,26,3223582,3132.73,11191.7,8356.38,652
0321,Stovner,2013,1,1039,1019,1072,53,3253536,3131.41,11125.98,8357.74,667
0321,Stovner,2013,2,1019,1025,1082,57,3217395,3157.4,10971.03,8410.43,662
0321,Stovner,2013,3,1025,1045,1078,33,3236452,3157.51,10886.06,8420.17,667
0321,Stovner,2013,4,1045,1063,1089,26,3325406,3182.21,10814.69,8488.03,688
0321,Stovner,2013,5,1063,1073,1100,27,3393923,3192.78,10710.36,8526.09,706
0321,Stovner,2013,6,1073,1093,1122,29,3426096,3193.01,10735.2,8549.47,719
0321,Stovner,2013,7,1093,1030,1133,103,3494518,3197.18,10774.68,8579.04,741
0321,Stovner,2013,8,1030,1035,1080,45,3209270,3115.8,11196.61,8654.37,712
0321,Stovner,2013,9,1035,1056,1089,33,3230620,3121.37,11201.01,8714.28,719
0321,Stovner,2013,10,1056,1060,1102,42,3298676,3123.75,11105.96,8760.65,742
0321,Stovner,2013,11,1060,1078,1102,24,3313399,3125.85,11032.04,8799.11,751
0321,Stovner,2013,12,1078,1083,1106,23,3367853,3124.17,11008.55,8815.19,766
0321,Stovner,2014,1,1083,1058,1113,55,3418091,3156.13,10774.68,8822.04,774
0321,Stovner,2014,2,1058,1084,1118,34,3433341,3245.12,10865.04,8786.72,742
0321,Stovner,2014,3,1084,1107,1131,24,3526247,3253.0,10886.78,8850.43,769
0321,Stovner,2014,4,1107,1123,1154,31,3592440,3245.2,10880.84,8861.59,790
0321,Stovner,2014,5,1123,1132,1170,38,3647474,3247.97,10875.03,8875.51,805
0321,Stovner,2014,6,1132,1132,1169,37,3668017,3240.3,10919.84,8906.08,812
0321,Stovner,2014,7,1132,1053,1171,118,3675894,3247.26,10901.52,8957.76,817
0321,Stovner,2014,8,1053,1054,1095,41,3400743,3229.58,10959.89,9044.13,781
0321,Stovner,2014,9,1054,1063,1099,36,3411029,3236.27,10878.57,9075.53,789
0321,Stovner,2014,10,1063,1079,1121,42,3450511,3246.01,10863.64,9107.61,804
0321,Stovner,2014,11,1079,1096,1136,40,3498636,3242.48,10826.01,9115.0,820
0321,Stovner,2014,12,1096,1101,1135,34,3579761,3266.21,10746.61,9167.49,839
0321,Stovner,2015,1,1101,1059,1142,83,3605064,3274.35,10687.55,9230.93,846
0321,Stovner,2015,2,1059,1080,1111,31,3547257,3349.63,10838.95,9281.35,778
0321,Stovner,2015,3,1080,1096,1130,34,3644555,3374.59,10735.34,9296.25,796
0321,Stovner,2015,4,1096,1106,1144,38,3709351,3384.44,10690.44,9323.54,816
0321,Stovner,2015,5,1106,1110,1134,24,3750894,3391.41,10610.02,9362.57,825
0321,Stovner,2015,6,1110,1114,1152,38,3772131,3398.32,10558.29,9367.0,829
0321,Stovner,2015,7,1114,1035,1154,119,3796884,3408.33,10602.83,9421.38,836
0321,Stovner,2015,8,1035,1064,1089,25,3505307,3386.77,10596.34,9531.4,794
0321,Stovner,2015,9,1064,1057,1107,50,3618549,3400.89,10533.53,9585.42,825
0321,Stovner,2015,10,1057,1064,1108,44,3606148,3411.68,10312.03,9595.14,825
0321,Stovner,2015,11,1064,1071,1103,32,3629110,3410.82,10299.17,9624.37,833
0321,Stovner,2015,12,1071,1074,1110,36,3673374,3429.85,10252.45,9653.27,841
0321,Stovner,2016,1,1074,1062,1117,55,3683363,3429.57,10294.39,9686.4,850
0321,Stovner,2016,2,1062,1090,1135,45,3855657,3630.56,10332.34,9750.53,822
0321,Stovner,2016,3,1090,1109,1132,23,3959637,3632.69,10379.79,9785.54,850
0321,Stovner,2016,4,1109,1122,1146,24,4024574,3629.01,10391.64,9815.17,869
0321,Stovner,2016,5,1122,1131,1154,23,4083873,3639.82,10320.12,9824.07,876
0321,Stovner,2016,6,1131,1150,1176,26,4147384,3667.01,10291.47,9958.9,908
0321,Stovner,2016,7,1150,1072,1189,117,4234518,3682.19,10213.86,9994.95,930
0321,Stovner,2016,8,1072,1100,1123,23,3910587,3647.94,10392.87,10078.71,879
0321,Stovner,2016,9,1100,1094,1137,43,4022865,3657.15,10307.02,10121.04,906
0321,Stovner,2016,10,1094,1099,1141,42,4014767,3669.81,10264.59,10126.79,899
0321,Stovner,2016,11,1099,1115,1145,30,4028764,3665.85,10340.84,10183.11,906
0321,Stovner,2016,12,1115,1127,1170,43,4098500,3675.78,10235.25,10176.82,918
0321,Stovner,2017,1,1127,924,1161,237,4165992,3696.53,10176.0,10178.82,936
0321,Stovner,2017,2,924,965,1197,232,3412941,3693.66,10221.82,10234.51,776
0321,Stovner,2017,3,965,964,1217,253,3549785,3678.53,10478.83,10172.73,808
0321,Stovner,2017,4,964,982,1130,148,3552976,3685.66,10599.46,10246.84,807
0321,Stovner,2017,5,982,913,1117,204,3611373,3677.57,10546.73,10240.49,819
0321,Stovner,2017,6,913,946,1109,163,3350852,3670.16,10476.55,10296.25,760
0321,Stovner,2017,7,946,954,1118,164,3577055,3781.24,10689.4,10335.6,796
0321,Stovner,2017,8,954,988,1118,130,3620782,3795.37,10298.43,10327.26,800
0321,Stovner,2017,9,988,1001,1126,125,3776363,3822.23,10498.78,10449.76,837
0321,Stovner,2017,10,1001,961,1153,192,3765197,3761.44,10780.16,10414.71,845
0321,Stovner,2017,11,961,997,1151,154,3640753,3788.5,10554.66,10463.47,810
0321,Stovner,2017,12,997,1003,1143,140,3752805,3764.1,10757.08,10441.79,843
0321,Stovner,2018,1,1003,963,1154,191,3749036,3737.82,10869.76,10426.97,847
0321,Stovner,2018,2,963,1011,1153,142,3659157,3799.75,10410.5,10514.96,814
0321,Stovner,2018,3,1011,1001,1169,168,3767218,3726.23,10779.94,10435.75,852
0321,Stovner,2018,4,1001,972,1160,188,3742879,3739.14,10742.68,10473.89,853
0321,Stovner,2018,5,972,1003,1160,157,3605215,3709.07,10716.5,10542.39,828
0321,Stovner,2018,6,1003,943,1155,212,3718893,3707.77,10704.98,10520.14,851
0321,Stovner,2018,7,943,960,1154,194,3557099,3772.11,11032.5,10594.34,791
0321,Stovner,2018,8,960,963,1158,195,3662751,3815.37,10774.91,10685.45,809
0321,Stovner,2018,9,963,965,1132,167,3663405,3804.16,10650.46,10632.57,812
0321,Stovner,2018,10,965,929,1152,223,3629215,3760.84,10864.54,10592.29,810
0321,Stovner,2018,11,929,969,1146,177,3490526,3757.29,10847.14,10696.29,780
0321,Stovner,2018,12,969,946,1133,187,3650900,3767.7,10998.45,10664.56,818
0321,Stovner,2019,1,946,986,1148,162,3530173,3731.68,11028.02,10767.87,806
0321,Stovner,2019,2,986,998,1153,155,3857057,3911.82,11038.06,10837.72,840
0321,Stovner,2019,3,998,1011,1157,146,3876846,3884.62,11132.87,10765.83,841
0321,Stovner,2019,4,1011,963,1169,206,3913781,3871.2,10990.8,10788.82,855
0321,Stovner,2019,5,963,964,1153,189,3737614,3881.22,10953.84,10864.02,821
0321,Stovner,2019,6,964,936,1144,208,3713860,3852.55,11056.86,10814.16,820
0321,Stovner,2019,7,936,956,1129,173,3602827,3849.17,11445.91,10837.83,782
0321,Stovner,2019,8,956,988,1149,161,3956535,4138.63,11320.55,10923.13,780
0321,Stovner,2019,9,988,934,1163,229,4146150,4196.51,11216.4,10929.98,811
0321,Stovner,2019,10,934,978,1159,181,3882929,4157.31,11467.03,10988.31,768
0321,Stovner,2019,11,978,970,1148,178,4068266,4159.78,11596.67,11060.03,813
0321,Stovner,2019,12,970,935,1118,183,3992888,4116.38,11899.21,11063.41,806
0321,Stovner,2020,1,935,971,1139,168,3873314,4142.58,11642.98,11074.76,771
0321,Stovner,2020,2,971,978,1136,158,4026431,4146.68,11599.73,11020.77,803
0321,Stovner,2020,3,978,943,1145,202,4081695,4173.51,11544.91,11037.58,821
0321,Stovner,2020,4,943,1030,1165,135,3951089,4189.91,11552.62,11141.69,795
0321,Stovner,2020,5,1030,1050,1195,145,4933595,4789.9,12091.09,11147.47,716
0321,Stovner,2020,6,1050,1006,1215,209,4975073,4738.16,12262.4,11187.78,734
0321,Stovner,2020,7,1006,1074,1217,143,4803402,4774.75,12575.97,11152.55,661
0321,Stovner,2020,8,1074,1054,1224,170,5221506,4861.74,12348.42,11238.69,702
0321,Stovner,2020,9,1054,1095,1213,118,4943484,4690.21,12724.95,11213.17,686
0321,Stovner,2020,10,1095,1096,1227,131,5260912,4804.49,12506.0,11249.3,718
0321,Stovner,2020,11,1096,1002,1243,241,5210859,4754.43,12868.59,11267.01,726
0321,Stovner,2020,12,1002,1037,1228,191,4220652,4212.23,11991.77,11240.98,840
0321,Stovner,2021,1,1037,1069,1259,190,4396719,4239.84,12041.45,11277.49,878
